 	Area	X	Y
1121	6	1142.667	740
1122	5	1525.900	741.300
1123	40	96.050	744.525
1124	41	256.378	745.134
1125	12	547	742.917
1126	32	704.344	745.344
1127	51	996.245	746.088
1128	10	201.600	744.400
1129	4	1134.750	744
1130	7	1274.929	743.929
1131	4	1126.500	744.250
1132	6	1919.167	744.333
1133	27	1097.611	747.130
1134	5	1142.500	746.100
1135	7	1279.357	747.214
1136	5	1145.700	747.900
1137	8	9.625	748.250
1138	33	314.167	750.500
1139	5	1121.100	749.100
1140	5	1141.700	748.900
1141	45	1158.389	752.389
1142	26	214.269	752.385
1143	16	182.625	753.188
1144	403	1143.795	771.167
1145	31	1753.694	753.984
1146	16	1866.812	753.312
1147	48	376	755.875
1148	27	1349.241	754.907
1149	30	1204.433	756.500
1150	30	1970.100	757.400
1151	35	1680.386	758.671
1152	13	111.269	759.192
1153	26	146.885	760.692
1154	24	795	760.167
1155	5	805.300	758.100
1156	32	1049.844	760.094
1157	5	1147.100	758.700
1158	31	1496.274	760.306
1159	27	1938.870	760.574
1160	27	487.537	762.500
1161	31	1020.694	764.661
1162	32	1521.812	765.406
1163	23	1701.717	763.587
1164	12	1398.917	764.250
1165	17	2039.500	764.147
1166	32	1367.688	765.969
1167	15	643.700	766.967
1168	4	1189	765.500
1169	27	1635.056	766.463
1170	5	1157.100	768.500
1171	37	1213.554	770.635
1172	16	1418.188	768.562
1173	28	357.071	769.857
1174	5	999.500	768.900
1175	33	2016.652	770.076
1176	38	763.474	773.474
1177	13	807.654	771.962
1178	18	1916.889	773.611
1179	11	1459.045	774.318
1180	40	175.175	776.650
1181	44	853.886	778.205
1182	41	1477.622	777.280
1183	5	1650.500	775.500
1184	14	379.857	777.571
1185	36	602.944	779.250
1186	13	1453.115	776.962
1187	16	1441.250	778.062
1188	9	749.389	778.278
1189	4	1268.750	778
1190	38	79.026	781.579
1191	20	1845.950	780.550
1192	28	316.179	782.250
1193	35	499.357	782.414
1194	11	1499.682	780.682
1195	26	1596.615	782.923
1196	22	1953.909	781.591
1197	4	1261.250	781.500
1198	4	1266.750	781.250
1199	8	547.625	783.375
1200	8	1263.875	783.875
1201	16	1189.438	787
1202	37	1881.662	789.392
1203	5	1259.500	787.100
1204	46	211.043	791.522
1205	41	37.890	792.280
1206	24	677.542	791.042
1207	4	1611	789.500
1208	26	1123.500	792.346
1209	26	945.077	792.962
1210	4	146.750	792.250
1211	16	460.188	793.438
1212	29	646.741	794.017
1213	22	1115.318	793.636
1214	32	884.375	795.438
1215	34	1332.941	796.647
1216	16	1705.938	795.250
1217	5	235.900	795.900
1218	10	915.900	796.200
1219	7	152.643	796.786
1220	16	418	797.250
1221	36	536.722	798.611
1222	4	1679.750	796.500
1223	21	562.500	798.119
1224	32	482.438	800.438
1225	14	1659.214	799.286
1226	15	1720.500	799.833
1227	15	1786.167	799.233
1228	23	1966.848	799.717
1229	14	2024.357	799.357
1230	12	386	800
1231	12	986.750	799.917
1232	32	1762.969	802.031
1233	41	264.793	804.207
1234	39	1010.269	803.705
1235	35	1065.843	804.329
1236	11	1537.318	804.500
1237	36	1565.444	805.444
1238	43	113.965	806.733
1239	18	200.333	805.833
1240	21	1820.643	805.310
1241	5	768.300	805.100
1242	9	153.167	807.611
1243	6	1266.333	807
1244	29	1925.948	810.776
1245	34	1681.029	811.500
1246	31	593.081	812.661
1247	12	630.250	810.750
1248	35	14.071	813.129
1249	4	1267	811.750
1250	34	1306.794	813.206
1251	37	1021.257	815.311
1252	4	1060	812
1253	35	1409.100	814.471
1254	25	296.300	815.020
1255	21	379.452	814.881
1256	26	408.615	815
1257	21	1910.310	815.548
1258	4	126.500	815.250
1259	40	1060.775	817.775
1260	12	1103.667	817.500
1261	11	658.318	817.682
1262	14	1080.429	820.929
1263	32	1726.781	819.312
1264	29	1982.741	820.017
1265	12	1086.333	821.167
1266	28	1381.679	822.750
1267	34	1587.088	822.176
1268	28	1630	821.929
1269	4	1070.500	822
1270	22	604.591	824.045
1271	44	705.886	825.023
1272	31	871.113	824.565
1273	8	1099.750	824.625
1274	4	1102.750	823.500
1275	4	1120	823.750
1276	28	1642.893	825.607
1277	12	1086.167	826.583
1278	5	1091.300	824.500
1279	6	1095.333	824.500
1280	6	1108.667	824.667
1281	9	2046.833	825.389
1282	34	1438.647	828
1283	36	173.278	828.861
1284	9	1123.389	827.278
1285	19	1101.342	829.184
1286	32	2027.875	829.281
1287	22	926.682	830.227
1288	25	341.980	832.140
1289	34	1544.529	832.029
1290	30	762.100	832.367
1291	11	1110.773	830.682
1292	16	810.125	832.750
1293	57	1152.395	835.781
1294	4	1605.500	831.750
1295	6	1097.500	834.500
1296	42	661.333	837.381
1297	11	1932.682	834.682
1298	35	277.900	837.414
1299	21	515.690	836.595
1300	30	912.467	837.633
1301	6	1112.333	835.333
1302	31	831.984	839.016
1303	5	1176.700	837.300
1304	7	1236.929	839.071
1305	32	46.531	840.906
1306	25	438.300	842.100
1307	42	1778.167	843.095
1308	39	542.064	843.577
1309	32	1439.094	844.125
1310	35	216.614	844.243
1311	26	1069.885	844.385
1312	39	1381.038	844.679
1313	4	757	843
1314	6	1509.333	843.333
1315	21	1851.548	844.690
1316	20	97.500	846.400
1317	34	414	848.853
1318	40	1116.225	849.500
1319	31	1722.565	849.048
1320	22	1940.818	849.864
1321	15	2020.033	849.367
1322	35	60.786	853.043
1323	30	785.500	852.333
1324	33	1202.712	852.258
1325	41	1306.500	854.037
1326	11	740.682	854.227
1327	5	1258.900	854.700
1328	31	376.661	857.113
1329	25	833.700	856.740
1330	21	990.500	856.548
1331	32	1007	858
1332	14	849.071	858.214
1333	19	886.237	858.342
1334	41	1099.915	860.963
1335	33	467.924	861.167
1336	35	1645.471	863.129
1337	23	254.543	863.109
1338	22	1674.955	862.591
1339	17	414.853	865.382
1340	38	1842.289	866.395
1341	26	395.346	867.615
1342	11	488.773	866.682
1343	5	787.500	866.700
1344	22	953.727	868.636
1345	4	102.750	869.250
1346	7	581.071	869.786
1347	22	1281.545	871.182
1348	43	1875.337	871.802
1349	21	220.976	871.786
1350	17	2024.676	871.853
1351	11	1078.318	871.773
1352	25	902.780	874.380
1353	34	494.706	875.059
1354	15	1721.167	874.300
1355	39	1523.603	876.295
1356	7	1743.643	874.214
1357	8	1957.750	874.750
1358	27	969.093	876.796
1359	19	991.553	875.974
1360	20	234.700	877.300
1361	36	620.556	878.917
1362	8	1057.250	877.250
1363	13	1327.115	877.269
1364	36	126.806	880.250
1365	37	1239.581	882.176
1366	26	1711.462	883.423
1367	35	1201.186	884.329
1368	39	585.346	885.269
1369	33	800.500	886.561
1370	15	264.100	887.633
1371	22	396.136	888.909
1372	23	929.674	890.630
1373	21	556.881	891.452
1374	4	343	891.500
1375	24	953.458	893.250
1376	4	272.500	892
1377	37	680.851	896.500
1378	33	1060.258	896.227
1379	13	1977.731	894.885
1380	22	1319.318	897
1381	36	1496.278	898.222
1382	31	1932.210	896.823
1383	26	1475.538	897.654
1384	25	1585.180	897.780
1385	34	1750.029	899.088
1386	28	872.929	899.429
1387	16	707.188	899.750
1388	20	94.150	900.900
1389	12	65.250	900.833
1390	6	275.667	900.333
1391	33	1140.561	903.803
1392	14	1325.857	902.786
1393	23	796.239	903.761
1394	39	1990.269	904.295
1395	43	1443.709	905.523
1396	31	1775.758	904.855
1397	48	332.438	907.417
1398	5	517.300	904.500
1399	39	82.705	907.474
1400	35	774.100	907.671
1401	40	1109	908.600
1402	31	1863.016	907.113
1403	25	1891.540	907.100
1404	28	2029	906.750
1405	18	944.722	907.444
1406	34	1637.471	908.647
1407	10	1070	907.300
1408	27	1352.204	909.278
1409	44	1523.795	910.432
1410	11	1203.682	910.227
1411	16	1305.625	910.562
1412	45	11.833	915.033
1413	46	1389.848	915.826
1414	17	1551.206	914.794
1415	28	1644.929	915.321
1416	5	1607.700	914.900
1417	45	281.411	919.500
1418	12	1529.833	917
1419	5	1759.900	916.300
1420	30	567.933	922.700
1421	33	643.955	922.379
1422	36	997.972	924.389
1423	42	203.167	928.024
1424	15	1288.100	926.367
1425	29	1133.672	928.466
1426	39	1178.577	928.910
1427	33	542.197	930.591
1428	30	748.400	930.467
1429	30	798.033	930.067
1430	22	1275.682	930.682
1431	15	1360.833	930.967
1432	4	1429	930.500
1433	28	159.357	933.857
1434	19	1599.447	933.026
1435	35	1782.614	933.386
1436	32	1965.656	933.469
1437	5	917.300	932.100
1438	24	670.542	934.792
1439	40	865.750	936.025
1440	25	1916.500	935.260
1441	13	1408.115	935.192
1442	39	398.500	937.423
1443	33	1719.924	938.167
1444	6	626.167	937.833
1445	28	1862.786	939.893
1446	6	1041.500	938.667
1447	7	110.500	939.214
1448	4	1458.750	939.250
1449	31	1615.113	940.790
1450	27	205.648	943.204
1451	30	724.233	943.400
1452	40	1086.475	944.925
1453	33	693.470	946.197
1454	22	833.591	946.455
1455	25	905.940	947.420
1456	34	1232.500	947.118
1457	4	271	946
1458	24	1424.458	948.208
1459	38	447.211	950.447
1460	34	642.324	950.588
1461	16	1846.750	948.938
1462	24	2029.125	950.125
1463	8	1025.500	950.125
1464	6	1962	949.500
1465	21	1951.119	952.500
1466	10	1035.700	952.400
1467	27	300.944	955.167
1468	14	1505.500	954
1469	17	1872.735	955.324
1470	42	1742.500	957.714
1471	40	558.600	958.850
1472	34	129.471	960.559
1473	43	470.035	961.198
1474	6	758.333	958.167
1475	28	72.179	961.143
1476	39	249.603	961.141
1477	4	1464.500	959.250
1478	19	147.553	961.605
1479	9	882.500	960.500
1480	47	1144.138	963.096
1481	35	597.129	963.471
1482	36	951.833	964.306
1483	36	927.639	964.278
1484	37	1218.203	964.257
1485	33	1331.318	964.470
1486	27	1816.204	964.056
1487	41	1601.159	966.037
1488	33	338.470	967.258
1489	9	1637.389	966.833
1490	9	424.611	968.167
1491	19	769.132	968.763
1492	16	95.625	970.188
1493	28	330.500	971
1494	4	748.500	969.250
1495	23	26.413	972.717
1496	38	1353.263	975.263
1497	29	1538.431	974.362
1498	26	1289	975.500
1499	28	1999.786	976.821
1500	14	787.857	976.071
1501	21	2028.357	976.548
1502	20	399.800	978.200
1503	30	1058.233	978.333
1504	30	1797.133	979.233
1505	17	761.265	979.500
1506	38	1261.132	980.526
1507	40	1665.650	980.700
1508	38	1012.184	982.158
1509	14	1111	980
1510	4	541.750	980.500
1511	33	1378.409	982.500
1512	14	214	982
1513	4	631.500	982.250
1514	4	653.750	982.500
1515	17	185.147	985.029
1516	35	277.757	987.414
1517	20	437.400	986.600
1518	6	1607.333	985.500
1519	30	872.167	990.367
1520	22	1969.682	990.409
1521	4	1559	989
1522	21	520.500	992.833
1523	37	1168.608	993.689
1524	13	1141.885	993.423
1525	15	1235.900	994.100
1526	20	1693.100	994.400
1527	36	598.667	997.194
1528	15	1738.633	996.033
1529	41	698.012	999.329
1530	25	1838.380	997.980
1531	44	955.955	1000.455
1532	24	1069.500	1000.417
1533	36	2016.083	1000.472
1534	48	77.458	1002
1535	27	479.093	1001.019
1536	33	1309.379	1001.803
1537	29	1449.500	1003.672
1538	9	1609.167	1003.056
1539	38	414.789	1005.632
1540	36	1638.222	1005.806
1541	24	1899.292	1004.708
1542	37	147.932	1006.257
1543	8	303.500	1005.250
1544	18	544.500	1006.222
1545	33	1463.924	1007.773
1546	11	654.955	1008.318
1547	22	1706.136	1008.773
1548	29	516.397	1010.155
1549	10	1857.300	1008.800
1550	28	1762.393	1011.107
1551	43	355.407	1012.872
1552	31	751.145	1013.145
1553	39	111.808	1013.628
1554	20	802.300	1012.950
1555	48	1503.042	1015.229
1556	44	251.250	1015.818
1557	30	1939	1015
1558	34	20.824	1016.088
1559	38	196.789	1016.447
1560	25	1731.420	1017.700
1561	7	893.214	1019.643
1562	6	1002.667	1020.333
1563	11	1042.136	1021.045
1564	19	331.605	1024.132
1565	32	392.062	1024.469
1566	25	1677.980	1023.780
1567	26	1264.385	1025.038
1568	31	1533.855	1026.532
1569	16	227.062	1027.500
1570	28	548.571	1028.786
1571	13	1939.885	1027.192
1572	34	702.382	1031.735
1573	11	931.955	1030.318
1574	36	1330.250	1032.472
1575	26	812.577	1032.577
1576	22	948.182	1031.409
1577	39	1567.705	1032.756
1578	31	1837.210	1032.597
1579	12	476.833	1032
1580	23	1395.152	1032.891
1581	21	1970.119	1032.690
1582	34	885.235	1034.765
1583	20	1439.400	1033.500
1584	43	1864.593	1035.012
1585	14	1130	1034.500
1586	35	438.014	1036.443
1587	42	1027.810	1037.571
1588	22	784.773	1038.727
1589	24	1060.083	1041.333
1590	35	1291.729	1041.357
1591	28	612.179	1042.536
1592	33	1925.561	1043.712
1593	6	95.500	1042.333
1594	18	726.722	1044.111
1595	21	850.833	1043.595
1596	29	1684.879	1045.224
1597	5	229.300	1044.100
1598	28	831.143	1047.321
1599	9	1161.722	1046.833
1600	26	1610.692	1052.346
1601	10	2008.700	1051.200
1602	40	1170.675	1054.300
1603	30	1743.767	1053.833
1604	32	1761.938	1053.531
1605	42	347	1054.619
1606	26	2043.615	1053.846
1607	39	537.244	1055.423
1608	23	924.630	1054.717
1609	4	1428	1054.500
1610	14	859.286	1055.929
1611	11	1293.773	1056.682
1612	44	1445.341	1059.773
1613	32	36.906	1059.406
1614	4	788	1057
1615	32	1208.594	1059.875
1616	15	1256.033	1059.367
1617	17	641.265	1060.265
1618	39	1379.808	1061.756
1619	25	1502.900	1060.820
1620	28	155.786	1062.214
1621	26	866.500	1062
1622	11	1884.318	1060.864
1623	27	1089.796	1063.796
1624	7	1667.643	1061.786
1625	34	103.294	1064.853
1626	32	1410.594	1064.844
1627	27	1811.796	1064.389
1628	27	932.056	1065.389
1629	12	1561.667	1064.750
1630	39	1121.115	1068.141
1631	26	210.577	1068.115
1632	50	303.080	1071.180
1633	30	542	1071.733
1634	39	781.295	1071.526
1635	22	1652.364	1070.545
1636	21	1041.548	1072.310
1637	47	1992.521	1073.245
1638	27	1060.685	1073.056
1639	40	680.075	1075.675
1640	32	617.938	1076.500
1641	37	428.986	1078.230
1642	30	1936.733	1077.300
1643	36	1540.833	1078.694
1644	22	1149.455	1078.636
1645	8	1672.375	1077.875
1646	4	1785	1077
1647	23	43.848	1079.761
1648	23	839.674	1080.239
1649	5	88.100	1080.700
1650	19	1346.605	1081.553
1651	27	890.278	1083.796
1652	23	1500.457	1085.717
1653	6	133.333	1085.500
1654	19	1766.816	1086.184
1655	28	245.393	1089.821
1656	50	1314.260	1090.100
1657	14	510.714	1088.786
1658	41	1726.134	1091.159
1659	29	703.362	1092.052
1660	31	1633.177	1091.403
1661	30	61.167	1092.300
1662	35	1903.386	1092.100
1663	40	1405.175	1093.350
1664	40	1831.950	1094.725
1665	13	593.192	1095.346
1666	11	1211.136	1095.045
1667	18	671.778	1096.333
1668	12	858.667	1096.167
1669	21	1359.262	1096.452
1670	7	373.500	1096.786
1671	33	1160.894	1099.803
1672	41	355.329	1101.280
1673	32	454.562	1100.250
1674	4	560.250	1098.250
1675	13	537.346	1099.885
1676	25	810.180	1101.740
1677	5	1976.700	1099.100
1678	34	1190.412	1102.588
1679	25	1543.940	1102.340
1680	20	1746.450	1101.400
1681	22	1048.727	1103.273
1682	4	269.250	1102.500
1683	31	517.306	1104.468
1684	16	592.188	1105.062
1685	25	910.900	1104.780
1686	36	1024.083	1106.444
1687	19	1995.395	1105.816
1688	29	15.948	1106.362
1689	11	203.500	1106.773
1690	31	165.210	1108.790
1691	15	424.433	1110.367
1692	42	939.714	1112.071
1693	42	193.119	1114.524
1694	30	1938.933	1113.600
1695	25	779.620	1115.060
1696	19	1019.132	1114.500
1697	37	1469.365	1116.203
1698	27	769.241	1116.019
1699	40	1103.850	1116.625
1700	4	36	1115
1701	32	93.406	1117.156
1702	17	878.088	1116.618
1703	5	1714.900	1115.300
1704	25	402.180	1119.780
1705	37	632.581	1121.392
1706	28	1991.286	1121.143
1707	7	11.500	1122.786
1708	5	714.700	1122.500
1709	39	1689.705	1124.654
1710	14	315.929	1125.357
1711	26	590.538	1125.923
1712	22	1224.682	1125.955
1713	24	1282.292	1126.458
1714	5	1305.300	1124.100
1715	27	1396.907	1125.907
1716	23	1643.500	1126.500
1717	22	956.227	1127.591
1718	39	1168.474	1129.090
1719	6	1955.667	1126.333
1720	26	468.923	1129.192
1721	24	746.042	1128.667
1722	38	165.737	1131.026
1723	26	409.269	1130.231
1724	39	1601.500	1132.244
1725	33	1810.591	1131.682
1726	11	269.864	1133.227
1727	30	520.833	1134.367
1728	17	573.971	1137.794
1729	32	808.219	1138.844
1730	36	1281.944	1138.556
1731	28	3.036	1138.429
1732	19	652.553	1138.763
1733	31	1131.984	1140.532
1734	29	1484.052	1140.500
1735	23	325.630	1141.587
1736	15	988.167	1141.633
1737	38	1503.684	1144.579
1738	27	395.241	1144.981
1739	16	477.875	1144.188
1740	36	1569.667	1146.778
1741	41	1724.012	1148.915
1742	12	847.083	1148.500
1743	44	1209.773	1150.091
1744	44	1384.273	1150.136
1745	9	1668.722	1148.500
1746	12	1923.333	1149.083
1747	34	1937.265	1151.059
1748	23	692.761	1151.239
1749	19	818.289	1150.763
1750	28	1865.143	1151.571
1751	22	214.636	1152.091
1752	28	406.750	1154.286
1753	31	668.468	1154.597
1754	16	1556.625	1153.188
1755	32	1663.500	1154.562
1756	29	313.534	1155.500
1757	4	1153.500	1154
1758	13	510.962	1157.115
1759	35	1013.386	1158.300
1760	34	1894.618	1160.265
1761	41	1796.085	1160.695
1762	33	1279.197	1161.409
1763	16	1537.625	1161
1764	37	338.716	1162.878
1765	6	1030	1160.500
1766	16	1837.250	1160.875
1767	32	282.656	1163.625
1768	17	449.265	1162.500
1769	12	788.083	1162.583
1770	14	1124.214	1163.143
1771	27	125.722	1165.574
1772	31	905.919	1164.952
1773	29	20.707	1167.845
1774	36	1346.778	1167.194
1775	33	57.167	1169.045
1776	4	1578.500	1167.750
1777	18	1746.944	1170.778
1778	13	293.500	1171.423
1779	10	949.100	1170.700
1780	29	94.500	1173.224
1781	28	778	1174.500
1782	14	1159.929	1172.786
1783	28	1988.429	1174.750
1784	31	689.081	1176.371
1785	28	1077.750	1175.893
1786	32	1091.750	1176.312
1787	28	155.643	1177
1788	13	635.269	1176.269
1789	32	957.219	1177.500
1790	35	505.014	1178.271
1791	33	1456.833	1180.136
1792	30	1600.600	1179.467
1793	30	246.500	1181.167
1794	38	583.684	1181.632
1795	24	1629.292	1180.792
1796	36	208.139	1183.194
1797	13	934.423	1182.577
1798	19	335.237	1183.763
1799	23	855.717	1184.674
1800	32	1407.062	1185.688
1801	10	13.200	1185.300
1802	29	489.983	1187.017
1803	13	982.192	1189.115
1804	31	725.790	1191.694
1805	36	879.833	1191.722
1806	32	1863.969	1191.281
1807	25	2033.260	1192.100
1808	24	626.125	1192.792
1809	31	2017.790	1195.629
1810	18	261.944	1196.611
1811	27	817.056	1197.611
1812	39	1769.987	1198.679
1813	19	1275.500	1198.711
1814	5	1457.900	1197.700
1815	30	1491.500	1200.400
1816	39	1984.423	1201.141
1817	32	526.125	1201.562
1818	28	332.143	1202.179
1819	11	495.409	1200.955
1820	5	464.900	1201.500
1821	36	1041.111	1204.139
1822	5	1953.700	1201.100
1823	38	594.447	1204.526
1824	31	778.274	1204.339
1825	30	1281.967	1203.800
1826	34	1066.500	1206.118
1827	36	1381.139	1206.694
1828	35	1829.814	1206.243
1829	51	1177.735	1208.657
1830	29	1615.224	1206.914
1831	25	428.060	1208.980
1832	26	91.423	1209.192
1833	37	24.446	1210.446
1834	27	1503.796	1211.056
1835	31	215.371	1212.887
1836	23	921.370	1213.457
1837	25	1128.180	1212.780
1838	23	157.587	1213.891
1839	11	997.318	1213.227
1840	14	1783.857	1213.286
1841	36	444.611	1216.167
1842	37	757.149	1216.527
1843	21	1575.833	1216.976
1844	17	469.029	1217.147
1845	31	869.306	1219.210
1846	33	1304.773	1219.348
1847	34	1635.706	1219.765
1848	25	898.300	1221.380
1849	37	1441.608	1221.338
1850	37	1335.662	1222.797
1851	39	1664.500	1224.423
1852	37	680.149	1226.230
1853	32	1089.469	1225.031
1854	39	1223.910	1225.731
1855	30	1921.133	1225.867
1856	7	641.071	1226.929
1857	5	1480.300	1227.100
1858	21	1955.976	1229.119
1859	14	832.500	1228.929
1860	34	617.853	1232.824
1861	42	225.595	1233.571
1862	11	1362.773	1231.682
1863	30	1723.133	1233.133
1864	30	2018.367	1234.667
1865	39	75.115	1236.782
1866	6	335.333	1235.500
1867	5	1788.100	1235.700
1868	37	58.743	1238.554
1869	35	567.129	1240.157
1870	22	998.364	1240.818
1871	39	1411.756	1241.782
1872	15	472.167	1241.700
1873	4	771.750	1240.500
1874	31	952.435	1243.694
1875	17	1109.382	1242.382
1876	27	1548.093	1243.870
1877	29	734.603	1245.155
1878	27	1884.611	1245.722
1879	30	1922.633	1246.733
1880	43	1685.826	1248.058
1881	41	384.744	1249.280
1882	30	256.600	1250.767
1883	6	850.333	1248.833
1884	13	1810.038	1249.808
1885	33	282.318	1251.439
1886	18	1113.778	1250.833
1887	43	1299.965	1251.384
1888	35	689.186	1252.357
1889	45	7.389	1253.744
1890	10	1528.700	1252
1891	20	699.650	1254.200
1892	7	805.071	1252.357
1893	24	1038.417	1254
1894	15	1228.967	1253.833
1895	7	1764.643	1252.786
1896	15	868.967	1254.700
1897	36	1094.278	1255.472
1898	37	1384.338	1255.662
1899	11	1576.136	1253.409
1900	20	359.150	1255.500
1901	16	821.812	1256.312
1902	21	888.548	1256.738
1903	40	144.350	1259
1904	5	1868.900	1256.100
1905	8	2047.125	1257.500
1906	29	1781.707	1260.259
1907	21	1836.357	1259.738
1908	24	191.667	1261.667
1909	32	472.656	1263.031
1910	4	1794.750	1260.500
1911	35	1877.786	1265.186
1912	16	1036.938	1265.750
1913	20	178.100	1267.250
1914	5	913.300	1265.900
1915	25	951.460	1266.900
1916	28	1023.929	1267.321
1917	30	1212.867	1267.167
1918	13	1722.423	1265.808
1919	14	44	1266.786
1920	27	1478.759	1267.944
1921	40	1995.550	1269.150
1922	15	548.967	1270.367
1923	14	1059.786	1270.786
1924	35	358.471	1272.614
1925	21	1315.357	1272.310
1926	25	1506.820	1272.740
1927	25	1733.580	1273.300
1928	35	1839.414	1273.557
1929	40	1623.225	1275.100
1930	33	291.833	1275.227
1931	53	405.085	1276.198
1932	38	538.526	1276.211
1933	23	302.543	1276.674
1934	8	855.625	1275.500
1935	32	926.031	1277.531
1936	11	1755.864	1275.773
1937	24	1478.417	1278.542
1938	21	251.500	1279.881
1939	22	1124.091	1281.227
1940	28	1150.893	1282.679
1941	18	758.722	1283.889
1942	20	57.350	1284.850
1943	9	1599.056	1283.722
1944	18	190.056	1285.778
1945	11	308.318	1284.955
1946	36	1431.472	1287.194
1947	4	158.750	1285.500
1948	22	884.500	1288.955
1949	15	350.967	1289.700
1950	39	593.833	1290.962
1951	23	721.587	1289.717
1952	12	493.167	1290.250
1953	18	1731.444	1290.167
1954	27	521.204	1293.204
1955	20	985.600	1292.800
1956	39	1179.423	1294.269
1957	21	1550.071	1292.500
1958	29	191.397	1294.603
1959	12	1766.417	1293.333
1960	15	513.967	1294.633
1961	34	838.882	1295.353
1962	28	1934.857	1295.357
1963	22	1470.591	1296.409
1964	13	1983.731	1295.885
1965	22	507.636	1299.182
1966	8	1125.375	1298.375
1967	42	1224.810	1301.833
1968	24	239.833	1302.833
1969	41	1654.305	1304.598
1970	46	623.848	1306.435
1971	28	1054.321	1304.929
1972	7	1799.214	1303.071
1973	4	571.750	1304.500
1974	25	760.220	1305.500
1975	10	1314.800	1305.200
1976	27	1524.204	1306.130
1977	32	1715.750	1306.719
1978	19	1332.816	1307.395
1979	45	2018.900	1308.678
1980	7	39.643	1307.071
1981	26	1939.846	1309.077
1982	37	7.311	1311.041
1983	25	1089.860	1310.900
1984	34	1569	1312
1985	44	1006.114	1313.614
1986	6	419.667	1312.333
1987	30	904.267	1314
1988	28	1384.464	1313.821
1989	32	1823.531	1314.094
1990	22	1245.591	1315.409
1991	35	689.443	1318.814
1992	40	463.350	1319.475
1993	37	660.797	1320.230
1994	25	1871.380	1319.300
1995	22	28.409	1319.409
1996	29	46.672	1320.776
1997	9	1170.722	1318.833
1998	35	751.357	1322.586
1999	24	1937	1322.417
2000	20	869.550	1323.100
2001	30	945.800	1323.600
2002	24	1291.500	1322.792
2003	16	579.375	1324
2004	21	1741.786	1325.214
2005	43	311.849	1327.035
2006	19	1133.447	1325.447
2007	31	117.403	1329.177
2008	31	1510.048	1329.242
2009	22	1685.364	1332.409
2010	22	150.409	1333.591
2011	33	220.227	1334.288
2012	13	542.269	1333.346
2013	26	1242.308	1334.385
2014	14	1762.786	1332.857
2015	17	1945.853	1333.029
2016	16	386.375	1334.188
2017	21	1490.500	1334.214
2018	5	1608.300	1332.900
2019	29	1881.293	1335.362
2020	26	1263	1337.808
2021	28	1356.750	1338.571
2022	24	158.667	1338.458
2023	30	1328.700	1339.300
2024	34	286.265	1341.500
2025	26	1127.423	1340.808
2026	26	964.231	1343.923
2027	9	1225.278	1344.056
2028	16	1813.250	1344.500
2029	6	1309.333	1344.333
2030	28	1468.821	1346.500
2031	26	580.731	1346.692
2032	30	1396.133	1347.600
2033	4	1726	1345
2034	37	531.419	1349.500
2035	24	1846.417	1349.417
2036	34	93.029	1350.794
2037	26	876.846	1351.500
2038	46	1768.717	1354.283
2039	29	1959.810	1352.466
2040	28	290.500	1353
2041	45	804.300	1353.633
2042	28	843.500	1353
2043	34	1434.088	1354.118
2044	36	730.750	1354.583
2045	29	1822.293	1353.879
2046	28	1577.929	1355.964
2047	19	950.342	1355.342
2048	22	1046.455	1355.227
2049	5	1570.500	1354.100
2050	36	2031.583	1356.389
2051	18	45.778	1356.722
2052	25	908.220	1357.060
2053	4	1339	1355
2054	7	1691.929	1355.786
2055	25	1983.300	1357.060
2056	32	456.031	1358.188
2057	43	483.686	1359.337
2058	18	163.611	1359.389
2059	22	1541.045	1361.318
2060	38	1654.579	1364.211
2061	38	591.895	1365.289
2062	19	678.921	1365.605
2063	13	391.115	1365.885
2064	23	1714.283	1367.022
2065	22	224.091	1367.682
2066	9	1499.944	1367.167
2067	16	143.938	1370.188
2068	19	1067.289	1369.816
2069	20	1094.800	1369.900
2070	14	1389.500	1369.357
2071	27	182.241	1371.870
2072	8	940.375	1369.375
2073	37	1321.230	1372.959
2074	30	1018.167	1373.567
2075	20	1888.800	1372.700
2076	25	1992.820	1372.540
2077	23	1198.761	1373.761
2078	36	1783.194	1375.472
2079	6	959.500	1374
2080	4	1951.750	1374.500
2081	34	57.529	1378.147
2082	30	92.300	1377.367
2083	26	1921.538	1377.192
2084	29	1727.190	1378.362
2085	45	1243.456	1380.211
2086	7	413.357	1378.500
2087	35	1147.643	1380.157
2088	29	218.052	1382.017
2089	6	671.167	1380.167
2090	6	397.333	1382.833
2091	23	742.848	1383.891
2092	13	1089.577	1384.346
2093	13	1213.500	1384.423
2094	4	1267	1383.250
2095	12	1365.583	1383.583
2096	35	1454.757	1385.671
2097	8	1607.125	1384.250
2098	27	155.574	1386.870
2099	32	276.219	1387.156
2100	32	1046.156	1386.906
2101	29	1187.328	1387.603
2102	23	2014.413	1387.109
2103	24	878.625	1387.833
2104	21	850.976	1389.071
2105	16	103.375	1389.938
2106	16	823.938	1389.750
2107	23	930.630	1389.848
2108	32	1526.875	1391.562
2109	28	1940.964	1392.679
2110	26	1634.923	1394.500
2111	7	950.786	1393.929
2112	29	1866.810	1395.052
2113	26	1598.846	1396.154
2114	42	726.452	1398.119
2115	29	1691.845	1396.845
2116	11	1269.500	1398.500
2117	38	626.974	1400.421
2118	33	807.864	1402.955
2119	24	858.292	1403.125
2120	32	249.406	1404.531
2121	7	484.500	1402.929
2122	29	1130.224	1404.776
