 	Area	X	Y
939	7	1354.500	655.929
940	32	1408.375	657.594
941	50	1325.880	663.420
942	9	1553.056	656.944
943	33	693.227	659.530
944	9	1331.167	658.611
945	4	1343	656.750
946	4	1347.500	657.750
947	14	762.429	659.500
948	4	1336.250	658.750
949	23	734.152	660.717
950	28	1955.679	661.500
951	27	1317.019	663.833
952	4	1344	660.750
953	5	1366.900	660.300
954	5	1392.500	660.700
955	9	261.056	661.833
956	4	1321.250	661
957	5	1353.100	661.300
958	5	1335.300	662.900
959	6	1339.500	663.333
960	25	1699.580	664.020
961	34	2000.647	664.441
962	50	284.960	665.960
963	20	1022.700	664.550
964	17	622.618	665.324
965	12	1347.167	665.250
966	91	1362.907	669.390
967	30	921.533	667.900
968	32	351.312	668.875
969	6	1393.667	666.500
970	14	1873.571	667.143
971	80	1413.012	672.125
972	35	64.214	670.357
973	5	1142.100	668.700
974	41	1321.451	673.012
975	4	1390	669
976	33	1542.833	670.409
977	4	1310.500	669
978	4	1402	669.500
979	34	969.853	672.353
980	4	1354.750	671.250
981	4	1374.750	671
982	19	1916.342	672.658
983	6	1115.667	673.167
984	6	1128	672.667
985	14	1384.786	674.286
986	34	1901.765	674.147
987	41	1081.866	675.841
988	4	1140	673
989	4	1334.250	673.250
990	46	1473.174	676.739
991	5	1160.300	674.700
992	6	1169	675.167
993	4	1195.500	675
994	4	1348.500	675
995	4	1373	674.250
996	5	1165.100	676.500
997	13	1499.962	675.654
998	24	16.417	677.542
999	12	1132.750	676.750
1000	4	1148.500	676
1001	7	1157.357	676.929
1002	10	1187.200	678.100
1003	31	1392.758	678.565
1004	32	1652.188	678.656
1005	20	379.450	678.400
1006	8	1222.250	677.875
1007	8	1318.250	677.500
1008	4	1208.750	679
1009	4	1334.750	678.500
1010	5	1124.500	680.100
1011	5	1172.100	679.500
1012	29	1184.259	683.845
1013	4	1375.250	679.500
1014	14	883.429	681.357
1015	5	1130.700	680.700
1016	9	1138.944	681.389
1017	183	1180.096	690.391
1018	15	1192.900	681.300
1019	4	1214	680
1020	36	851.056	683.722
1021	19	1148.132	683.342
1022	4	1155	680.750
1023	58	1162.672	685.966
1024	70	1205.329	692.757
1025	6	1335.833	681.667
1026	17	1623.206	682.676
1027	20	1809.500	683.750
1028	16	735.625	683.312
1029	33	1848.167	684.742
1030	14	563.429	683.786
1031	40	135.600	686.975
1032	9	929.611	684.500
1033	40	1143.100	690
1034	7	1257.929	685.929
1035	47	642.819	689.138
1036	5	1209.500	686.900
1037	27	144.056	689.315
1038	9	1151.500	689.500
1039	7	1185.214	687.643
1040	26	1319.077	688.615
1041	52	4.673	690.827
1042	31	353.081	690.210
1043	5	1262.700	687.900
1044	43	561.360	691.802
1045	35	706.843	691.900
1046	8	1664.125	690
1047	7	1209.643	690.357
1048	6	1265.167	691.667
1049	17	790.441	692.382
1050	7	971.500	691.643
1051	30	1791.867	692.967
1052	4	1197.250	692.250
1053	110	1243.745	700.109
1054	4	1160.500	694.500
1055	8	1166.375	696.250
1056	20	244.300	697.400
1057	4	1256.500	695
1058	5	1477.500	695.500
1059	34	1970.353	698
1060	6	1186.167	696.833
1061	4	1198	696.500
1062	16	1576.500	697
1063	27	225.019	698.611
1064	8	1212	698.625
1065	28	1735.964	699.179
1066	19	1763.447	699.026
1067	32	866.938	700.281
1068	4	1190.500	698.250
1069	6	1194	699.167
1070	4	2000.250	698.250
1071	5	1183.700	701.500
1072	6	1199	700.500
1073	33	1627.015	702.379
1074	21	1871.929	701.595
1075	34	2024.206	702.500
1076	16	1401.125	702.562
1077	38	77.842	704.474
1078	31	1080.210	704.403
1079	4	1203.250	703
1080	10	1250.800	706.500
1081	4	1237.500	706
1082	5	446.700	706.300
1083	34	774.588	708.529
1084	46	1396.043	709.239
1085	23	1694.717	707.413
1086	25	464.060	708.340
1087	6	1949.167	707.833
1088	36	48.833	710.694
1089	29	955.397	710.603
1090	5	505.500	709.500
1091	25	477.540	712.820
1092	6	1054.500	711
1093	6	1250.333	711.667
1094	25	1777.900	713.300
1095	18	1244.500	715.333
1096	35	1018.357	717.414
1097	36	1172.583	717.806
1098	31	370.177	718.306
1099	41	663.037	718.622
1100	8	173.375	717.375
1101	39	280.756	719.808
1102	4	331.750	717.500
1103	17	351.912	718.382
1104	25	1855.140	720.540
1105	28	770.036	721.929
1106	29	1486.914	722.052
1107	20	1941.400	722.600
1108	28	1349.536	724.679
1109	28	967.714	725
1110	34	1518.912	726.353
1111	5	1356.300	726.300
1112	29	1072.810	728.879
1113	32	1734.812	728.375
1114	17	558.088	729.324
1115	13	950.731	729.038
1116	7	1012.643	728.357
1117	25	1477.380	729.780
1118	32	489.500	733.750
1119	4	1353.750	731.500
1120	15	1585.033	732.367
